Triangle Index,Power Density / Wm-2,Error / Wm-2
0,0.00019668475495430337,4.312984613688227e-06
1,0.00043728092717368897,5.371922578338723e-06
2,0.0001762219389191376,3.5117080198160525e-06
3,0.0002800554347097881,5.4449675627089634e-06
4,0.00044280077348747766,6.343240247681914e-06
5,0.0003678147933231304,4.576000081820782e-06
6,0.000495604674357922,7.159280110771495e-06
7,0.00046997403219402773,6.209955844424559e-06
8,0.00044822677001204244,5.619406830856966e-06
9,0.0004719817378406601,7.02912659562134e-06
10,0.0005109240709612956,7.2615066295078675e-06
11,0.0005166580087095122,7.315659982634248e-06
12,0.0004394019788947393,6.10200378103264e-06
13,0.00048390806030366426,6.306733187350882e-06
14,0.0004979411491128578,6.349117149276468e-06
15,0.0004380823637272049,5.546738794111536e-06
16,0.0004640947216801955,5.7380346075261445e-06
17,0.00046340168175415026,5.726297448670572e-06
18,0.00042933860665934724,5.291292239240418e-06
19,0.0004587227913627025,5.638053828486884e-06
20,0.00046809141896202286,5.7520717527309864e-06
21,0.0001661937058531231,3.0186388153525733e-06
22,0.00048652137943232975,8.463357467819653e-06
23,0.00016365914153844123,3.4017278210412607e-06
24,0.00020989976083707836,3.7403290957509898e-06
25,0.00038902582155144963,4.778400284174501e-06
26,0.0003235983366861264,4.5269524799907805e-06
27,0.00045222996171666703,5.572832737402058e-06
28,0.0004780876756023652,6.297776872012255e-06
29,0.00048781318131654487,7.372470367305747e-06
30,0.0004431537090779772,5.539966566730565e-06
31,0.0004737809689896895,5.8208185023060675e-06
32,0.0004792144096671778,5.887335777700446e-06
33,0.0004560511480075514,6.203013881502213e-06
34,0.0005027101389653381,6.42258118547118e-06
35,0.0005013181694415916,6.416583267356218e-06
36,0.00048171751929097393,7.283181932343527e-06
37,0.0005031801754282383,7.524833632706282e-06
38,0.0005044275417940169,7.580040054323126e-06
39,0.000458323313611771,8.292331251520093e-06
40,0.0004913733099812745,8.694934879706445e-06
41,0.0005138061244518775,8.800592297669028e-06
42,0.00021114259485738705,4.5887615681412855e-06
43,0.00018878525798270837,3.9577172534039475e-06
44,0.0001693012624012715,3.2892811533043234e-06
45,0.00017913055042726846,3.538715081189697e-06
46,0.0004326925695558793,5.3236318347595965e-06
47,0.0001731467640512579,3.2886328657413167e-06
48,0.0001860043009374992,3.950890860393615e-06
49,0.0002086024956450269,4.5903771420560876e-06
50,0.00020448425963067075,4.328961761934364e-06
51,0.00025281910783804215,4.688528658273606e-06
52,0.00041746417169706866,6.1867846944750715e-06
53,0.0004368134803386331,6.313742636935129e-06
54,0.0004173814906080373,6.178065599638189e-06
55,0.0004279511559127565,6.2853592656535485e-06
56,0.0003671106098264272,4.536991766779271e-06
57,0.0003640086002929531,4.536201434530903e-06
58,0.00035857439441307236,4.510901871843543e-06
59,0.0003630302022389111,4.536281673055266e-06
60,0.00046830273321646555,6.6952458934173605e-06
61,0.00045284666558353324,5.914661800736327e-06
62,0.00043048041119046705,5.4384722510321525e-06
63,0.0004888103250721954,6.801620871311476e-06
64,0.0005149922764688035,6.945421361722766e-06
65,0.0004997475379043522,6.8914589846535955e-06
66,0.0004633540065883471,5.983365340777203e-06
67,0.0004762585429427496,6.052590277274462e-06
68,0.0004741538754760782,6.0527049043145775e-06
69,0.00044380290585570883,5.47911638906603e-06
70,0.0004663615355426035,5.7309097529901615e-06
71,0.0004601569330108803,5.6546197340410225e-06
72,0.00043970270308976196,5.4039133433336605e-06
73,0.000461195777756254,5.6701054791389145e-06
74,0.00046339843671830346,5.69309704561703e-06
75,0.00015992674778256592,3.0375671460071057e-06
76,0.0001605041232682666,3.1656665519680506e-06
77,0.00018175926464853841,3.780748489684975e-06
78,0.00017050244209347262,3.4165689518447347e-06
79,0.0004602801700905009,8.493970351702893e-06
80,0.0001790517625439249,3.7558837860720433e-06
81,0.00016619151525864358,3.1802053904672004e-06
82,0.0001642694972592388,3.0595212351003045e-06
83,0.00016159218147252647,2.9881466743536866e-06
84,0.00021441592874816355,4.12139417613613e-06
85,0.0003851181507887401,4.736936802627412e-06
86,0.0003930258201192862,4.836490762994139e-06
87,0.000380901709662905,4.6877928289018394e-06
88,0.00039011664478156666,4.813632934226121e-06
89,0.0003172230242144117,4.466911522321522e-06
90,0.00031765366076856556,4.526870654557467e-06
91,0.00030975832871289765,4.460785382335381e-06
92,0.00032151024902761635,4.502367800432206e-06
93,0.0004483504247312575,5.703176704711756e-06
94,0.0004543297425180982,6.513557952346691e-06
95,0.00047118895884680945,7.612078199589054e-06
96,0.00045756699170392364,5.74179259488589e-06
97,0.0004911623232327215,6.0339917557934225e-06
98,0.0004898160202793997,6.039124367247678e-06
99,0.00048238375833706726,6.629908761114462e-06
100,0.0005091645237162961,6.807169526592444e-06
101,0.0005016798860654135,6.727208337528015e-06
102,0.00048596842687664035,7.737143252896789e-06
103,0.0005151850007857692,8.027879226381785e-06
104,0.0005013267454515984,7.9616723449059e-06
105,0.0004747420744136997,8.704089763817275e-06
106,0.0005029749803854449,9.062187760064126e-06
107,0.0004860242163678234,8.941546482757317e-06
