2024-03-03 22:45:35.988119,3708.0938917711755
2024-03-03 22:50:38.142576,1412.6260193405396
2024-03-03 22:55:40.303429,144.06169963631348
2024-03-03 23:00:10.547810,42.5173759404689
2024-03-03 23:01:47.928379,38.767017434194095
2024-03-03 23:03:20.109288,34.84549075137741
2024-03-03 23:04:52.252024,27.81428624507302
2024-03-03 23:06:24.387486,29.958903055175302
2024-03-03 23:07:56.573187,25.04359017731067
2024-03-03 23:09:28.726816,24.0075453902669
2024-03-03 23:11:00.907817,23.962549544376706
2024-03-03 23:11:14.399651,23.905180931341285
2024-03-03 23:12:16.519572,21.877731116197626
2024-03-03 23:13:18.661649,26.689970975485018
2024-03-03 23:14:20.789144,24.50180656231655
2024-03-03 23:15:22.987239,24.345408364334347
2024-03-03 23:16:25.224959,24.305992626873408
2024-03-03 23:17:27.400518,24.003395170826913
2024-03-03 23:18:29.561171,23.615938961900177
2024-03-03 23:19:31.718326,23.180521192502507
2024-03-03 23:20:34.034036,23.952373073785722
2024-03-03 23:21:36.218853,22.408540656161154
2024-03-03 23:22:38.495786,21.91299966078578
2024-03-03 23:23:40.598655,21.583580628898172
2024-03-03 23:24:42.771602,21.376074370417832
2024-03-03 23:25:44.939351,22.572579425043116
2024-03-03 23:26:47.058967,21.015565855948758
2024-03-03 23:27:49.151133,22.85509833091873
2024-03-03 23:28:51.292256,22.58043730049034
2024-03-03 23:29:53.525309,18.797703780115356
2024-03-03 23:30:55.668196,22.332541476752468
2024-03-03 23:31:57.844551,21.195259420552517
2024-03-03 23:33:00.118176,21.879529417211643
2024-03-03 23:34:02.352761,21.870984618763664
2024-03-03 23:35:04.581364,21.589674064928374
2024-03-03 23:36:06.772988,21.429581312256126
2024-03-03 23:37:08.996941,21.26114434636488
2024-03-03 23:38:11.114956,21.040788754165263
2024-03-03 23:39:13.407644,20.676517184300252
2024-03-03 23:40:15.541067,20.74699499089376
2024-03-03 23:41:17.746338,20.559608800553868
2024-03-03 23:42:19.941776,16.974898980469817
2024-03-03 23:43:22.126255,20.327745524344255
2024-03-03 23:44:24.343315,20.14332766907794
2024-03-03 23:45:26.611857,20.045679315525767
2024-03-03 23:46:28.821729,19.935555212711115
2024-03-03 23:47:31.104736,19.85854021124225
2024-03-03 23:48:33.717266,19.442585591574385
2024-03-03 23:49:36.130123,19.35581191340861
2024-03-03 23:50:38.494267,15.817184894032799
2024-03-03 23:51:41.428471,15.628026272948752
2024-03-03 23:52:43.838510,15.45275408918803
2024-03-03 23:53:46.190629,18.414319698519737
2024-03-03 23:54:48.577938,18.21021736957804
2024-03-03 23:55:50.953996,18.176620729998504
2024-03-03 23:56:53.524027,17.956669558290145
2024-03-03 23:57:55.975371,18.01407635905332
2024-03-03 23:58:58.340432,17.855123067813288
2024-03-04 00:00:00.736164,16.149924345631316
2024-03-04 00:01:03.391329,16.049145707272256
2024-03-04 00:02:05.803811,15.972085076791606
2024-03-04 00:03:08.183163,15.887870549998524
2024-03-04 00:04:10.724565,17.726228061070707
2024-03-04 00:05:13.153881,17.698743752310207
2024-03-04 00:06:15.508599,17.597994822101178
2024-03-04 00:07:18.078562,15.408566325909934
2024-03-04 00:08:20.458036,15.424247160787012
2024-03-04 00:09:22.742541,15.32445782430215
2024-03-04 00:09:49.480032,18.00133134243254
2024-03-04 00:11:51.792900,17.74183955870135
2024-03-04 00:13:54.151712,17.385735481996438
2024-03-04 00:15:56.207613,16.478798599178628
2024-03-04 00:17:58.285520,15.961734200784822
2024-03-04 00:20:00.403447,15.836430623946567
2024-03-04 00:22:02.801055,15.534329442056606
2024-03-04 00:24:05.177098,15.455604785511948
2024-03-04 00:26:07.563958,12.70362276152689
2024-03-04 00:28:09.794794,12.540122845633775
2024-03-04 00:30:12.124481,14.925831599761223
2024-03-04 00:32:14.451559,14.830430398778098
2024-03-04 00:34:16.725657,12.25795651711465
2024-03-04 00:36:19.086260,12.08394476785664
2024-03-04 00:38:21.417803,11.900917273386423
2024-03-04 00:40:23.703041,11.757522939387595
2024-03-04 00:42:26.039885,14.004645266731744
2024-03-04 00:44:28.405723,11.618471660340939
2024-03-04 00:46:30.741641,11.4568613389985
2024-03-04 00:48:33.080250,11.395201385808182
2024-03-04 00:50:35.454529,11.324381332140641
2024-03-04 00:52:37.799850,11.267513046244904
2024-03-04 00:54:40.098810,11.198805939642172
2024-03-04 00:56:42.345870,11.127799285624379
2024-03-04 00:58:44.696452,11.076719308046366
2024-03-04 01:00:47.030329,11.05481020865631
2024-03-04 01:02:49.377335,10.951750924337926
2024-03-04 01:04:51.690506,10.899900230849404
2024-03-04 01:06:54.374819,10.802854791289029
2024-03-04 01:08:56.667336,10.734767853197901
2024-03-04 01:10:58.945799,10.672685219896614
2024-03-04 01:13:01.206175,10.588860709322159
2024-03-04 01:15:03.582475,10.493094010093218
2024-03-04 01:17:05.832092,10.36345173971753
2024-03-04 01:19:08.168700,10.31882287754357
2024-03-04 01:21:10.551391,10.243785072807288
2024-03-04 01:23:13.006996,10.137715673241297
2024-03-04 01:25:15.315185,10.102769965517595
2024-03-04 01:27:17.660698,10.029984282055235
2024-03-04 01:29:19.987103,12.053136215918695
2024-03-04 01:31:22.327972,11.995636251428792
2024-03-04 01:33:24.598767,11.921648391267523
2024-03-04 01:35:26.911997,11.882300951112246
2024-03-04 01:37:29.202401,11.826212947844928
