Triangle Index,Power Density / Wm-2,Error / Wm-2
83,0.000558923060024462,1.3716126967738034e-05
84,0.000541483465699172,1.3550511846325362e-05
85,0.0005241464381704451,1.3409609848696756e-05
86,0.0005182858985025905,1.3291774360337205e-05
87,0.0004953709087809282,1.268036398294855e-05
88,0.0005033249178707876,1.2649649241887803e-05
89,0.0005177634297343668,1.2936163041622322e-05
90,0.0005385424971057095,1.2984770667456922e-05
91,0.000529677716877223,1.3059861282034072e-05
92,0.0005397156340783122,1.3143401607774849e-05
93,0.0005411593120984574,1.314555717444216e-05
94,0.0005171641777687995,1.2977076842224449e-05
95,0.0004960978973061241,1.2612331130439351e-05
96,0.0004934740050947448,1.2382559205296841e-05
97,0.0004880864617789496,1.2224665231956555e-05
98,0.0005169799086960888,1.2461019047612705e-05
99,0.0005470002152971727,1.3154246204624103e-05
100,0.0005639832629581866,1.3550506619851392e-05
101,0.0005422314015017827,1.2943514660795151e-05
102,0.0005293887068121353,1.2733758800854722e-05
103,0.000526505928694446,1.260237166407212e-05
104,0.0005136260215518453,1.2446527839487936e-05
105,0.0003662367641809534,9.619317148546163e-06
106,0.0003535813572520936,9.43736787283921e-06
107,0.00035404706025822703,9.424314359845406e-06
108,0.00034974154345250135,9.425269271836193e-06
109,0.0003681569410920167,9.418926619714803e-06
110,0.00036774418313001504,9.490561683387266e-06
111,0.0003639665332952471,9.513902897394881e-06
112,0.00038283720828903513,9.558435571173158e-06
113,0.00037995218877507204,9.466467168426455e-06
114,0.000376766393550664,9.516106474078903e-06
115,0.0001903873190105276,7.502093782396049e-06
116,0.00017958278553030835,8.346929956320486e-06
117,0.00017757163295621203,6.798732675008296e-06
118,0.00017836021944288793,8.155195493081534e-06
119,0.00015542232792216238,6.0202815511487876e-06
120,0.00016857510749297805,6.125606679364442e-06
121,0.00017350696913489094,7.691782755630505e-06
122,0.00016440318032847855,7.318619167728755e-06
123,0.00015749799615408748,6.144660423735522e-06
124,0.0001630155190004259,6.167629551040612e-06
125,0.00017028607963318307,7.17785130542982e-06
126,0.0003200765389597561,9.615199493067013e-06
127,0.00031983816724454175,9.814516545653516e-06
128,0.00031949832762299133,9.75833868296341e-06
129,0.0003331190386908107,9.968986109265547e-06
130,0.0003228322681253007,9.746658054057212e-06
131,0.00032675077015892654,9.99261381772621e-06
132,0.0003259370797392953,9.779923756706733e-06
133,0.00032257428709152634,9.865693743213124e-06
134,0.00032590712563390856,9.95274453708158e-06
135,0.0003300035490868821,9.979395606989749e-06
136,0.00019741519190378273,8.455798417390758e-06
137,0.0001564410651847295,7.941053659390627e-06
138,0.00015482181329194207,6.090890577033644e-06
139,0.00016197577541882585,6.7406006504146895e-06
140,0.00015645049828534444,6.10291773226295e-06
141,0.00015053603139299177,6.103961627000406e-06
142,0.0001728406725608143,7.711979863788009e-06
143,0.0001588179120679515,7.174495275304668e-06
144,0.0001536626822849208,6.151959725082082e-06
145,0.00015991496886500769,6.100530772309145e-06
146,0.0004986803590278235,1.2265352534493934e-05
147,0.0005075367755986107,1.8462869092832108e-05
148,0.00047269180590781305,1.7431263906352558e-05
149,0.00047676632755104043,1.6902016606785972e-05
150,0.0005121762465909909,1.6054617063795032e-05
151,0.0005010028440401164,1.5118116950014192e-05
152,0.0005015589527607238,1.4218549825516991e-05
153,0.0004989030772779623,1.3436248774178374e-05
154,0.0004921694709437695,1.2978407698413595e-05
155,0.0004908000539966297,1.24871360195372e-05
156,0.0004851256211657784,1.8415492249958086e-05
157,0.0005083502667479894,1.902635634169162e-05
158,0.0004959095724232824,1.90851240428437e-05
159,0.0005007586340597523,1.94641985717442e-05
160,0.0005126658419127903,1.9636354437855435e-05
