Triangle Index,Power Density / Wm-2,Error / Wm-2
0,0.0001839853873399994,4.00658409621625e-06
1,0.00048504609674402196,5.65750063540346e-06
2,0.00015441108738012708,3.053191134546955e-06
3,0.00024398436823068603,4.951673760158223e-06
4,0.00038185230336587194,5.764659287624403e-06
5,0.00037052484307500294,4.450208843561451e-06
6,0.0005155094512762718,8.03448992159181e-06
7,0.0005067523606981883,6.841889303490724e-06
8,0.0004939453501768959,5.973489956738049e-06
9,0.00048733517134860337,7.883581420852733e-06
10,0.0005185634158821044,8.17027496773819e-06
11,0.0005392425311623356,8.276999214206997e-06
12,0.00048158373589543617,6.756123893555561e-06
13,0.0005226992506017113,6.996433596248755e-06
14,0.0005170782303598666,6.978731877732461e-06
15,0.0004839590329512239,5.8999482316225855e-06
16,0.0005117668729466262,6.069791294720735e-06
17,0.0005056672515086526,6.078106951175201e-06
18,0.00046367128839644916,5.468770867679139e-06
19,0.0004966363656343642,5.785605295860154e-06
20,0.0005044497827431766,5.874226316699279e-06
21,0.00015693973380487186,2.851589150125448e-06
22,0.0004899687261824631,8.346049174155883e-06
23,0.00016837780799810594,3.293384170699644e-06
24,0.0002066384787784015,3.517201476972989e-06
25,0.0003954049862066338,4.6077786742700075e-06
26,0.00033377852998303864,4.470960595207456e-06
27,0.000495066382915807,5.770027093685685e-06
28,0.0004974951262187491,6.277468743496366e-06
29,0.000490784697694554,7.2682818391469325e-06
30,0.0004778832227913531,5.581689668871793e-06
31,0.0005080854754051063,5.916511023668201e-06
32,0.0005148220217728543,5.996670030182783e-06
33,0.0004894601135164622,6.219636841330433e-06
34,0.0005125493925914566,6.369418532203024e-06
35,0.0005240076789288399,6.415196623943593e-06
36,0.0004906374415312076,7.147878457281795e-06
37,0.0005083536388976514,7.431616442451528e-06
38,0.0005402563160646085,7.534688657774249e-06
39,0.0004925990570119897,8.188661599169587e-06
40,0.0005161157475757342,8.564382201828872e-06
41,0.0005260321175107175,8.657035178298497e-06
42,0.00020128391261555031,4.39977361952961e-06
43,0.00017345364069407346,3.5696543633757146e-06
44,0.00016152069077836632,2.940236999602911e-06
45,0.00015975684503482317,3.08177430095732e-06
46,0.0004702980427320338,5.503980562534015e-06
47,0.00016597206881363918,2.963154229410983e-06
48,0.00017403446264693614,3.5660813448745566e-06
49,0.0001992148330593791,4.380381608619023e-06
50,0.00018837640344260672,4.0231610366753305e-06
51,0.00020995115066615487,4.047953258320679e-06
52,0.0003769799411418849,5.668586146904355e-06
53,0.00037745736836186986,5.764859402126541e-06
54,0.00037678289806895756,5.696252952881965e-06
55,0.0003834782685703183,5.768317899327582e-06
56,0.0003604470843214454,4.4100162556150166e-06
57,0.00037191449756060957,4.4756181985149835e-06
58,0.00036667712265124434,4.448047090502091e-06
59,0.000371250337270304,4.446198673749379e-06
60,0.000483600130200212,7.493451919655063e-06
61,0.0004859513207162004,6.420331349179622e-06
62,0.0004664625999676318,5.694271371419339e-06
63,0.0004969927254972042,7.592487256712463e-06
64,0.0005303103145512535,7.844925884928942e-06
65,0.0005392971259645904,7.802453462651397e-06
66,0.0004954441567366851,6.501728681035275e-06
67,0.000521741724026101,6.6460918237175515e-06
68,0.0005188277247913896,6.639253769089688e-06
69,0.0004934900269433898,5.797797445858325e-06
70,0.0005209250686547107,6.08656190514532e-06
71,0.0005168513179561825,6.0181891796418325e-06
72,0.00048728790413156176,5.6809800879872785e-06
73,0.0005021625108783587,5.858812220475727e-06
74,0.0005067332066615891,5.905325929281004e-06
75,0.00016032845355505327,2.8829557062247367e-06
76,0.00016778955237849283,3.0836135156564764e-06
77,0.00017386721819827054,3.6557400536414224e-06
78,0.0001666012876475789,3.297603048662485e-06
79,0.00046282442950082366,8.365006284885176e-06
80,0.0001746902488868826,3.6540412795098317e-06
81,0.00016416668709368367,3.083456550502673e-06
82,0.00015994521378733133,2.898203764632507e-06
83,0.00016238959182652548,2.893583592175364e-06
84,0.00021240332406000673,3.999574800681336e-06
85,0.00038757520685694697,4.541106436470993e-06
86,0.0003916821603670241,4.565689142481975e-06
87,0.00038858256111688516,4.546569678273224e-06
88,0.00038648035075302675,4.530780171897914e-06
89,0.000324807399524134,4.422302883734346e-06
90,0.00032642502239620987,4.453431981299044e-06
91,0.00032211714900153016,4.403984816946547e-06
92,0.00032864454626304533,4.443161638849771e-06
93,0.00047096753945223145,5.724351103534321e-06
94,0.00047903267639770716,6.472102455810895e-06
95,0.0004936590586188612,7.5532381160407225e-06
96,0.00048165187500342143,5.776696814842115e-06
97,0.0005121897617760668,5.9662328328352256e-06
98,0.000508734661738686,5.944924534103489e-06
99,0.0004982783041268989,6.565589841995111e-06
100,0.0005212866763229482,6.708915476210144e-06
101,0.0005247521344564775,6.689260940759527e-06
102,0.0005095647247875962,7.669294271936934e-06
103,0.0005387796323839347,7.94955963315701e-06
104,0.0005085029488173339,7.801478993835766e-06
105,0.000493272661489397,8.563408569074268e-06
106,0.0005341767965433502,8.962483639434169e-06
107,0.0005105069430945319,8.856754151606653e-06
